Date,Hide1,Hide2,Hide3,Hide4,Hide5,Hide6,Hide7,Hide8,Hide9,Hide10,Hide11,Hide12,Hide13,Hide14,Hide15,Hide16,Hide17,Hide18,Hide19,Hide20,Hide21,Hide22,Hide23,Hide24,Hide25,Hide26,Hide27,Hide28,Hide29,Hide30,Hide31,Hide32,Hide33,Hide34,Hide35,Hide36,Hide37,Hide38,Hide39,Hide40,Hide41,Hide42,Hide43,Hide44,Hide45,Hide46,Hide47,Hide48,Hide49,Hide50,Hide51,Hide52,Hide53,Hide54,Hide55,Hide56,Hide57,Hide58,Hide59,Hide60,Hide61,Hide62,Hide63,Hide64,Hide65,Hide66,Hide67,Hide68,Hide69,Hide70,Hide71,Hide72,Hide73,Hide74,Hide75,Hide76,Hide77,Hide78,Hide79,Hide80,Hide81,Hide82,Hide83,Hide84,Hide85,Hide86,Hide87,Hide88,Hide89,Hide90,Hide91,Hide92,Hide93,Hide94,Hide95,Hide96,Hide97,Hide98,Hide99,Hide100,Hide101,Hide102,Hide103,Hide104,Hide105,Hide106,Hide107,Hide108,Hide109,Hide110,Hide111,Hide112,Hide113,Hide114,Hide115,Hide116,Hide117,Hide118,Hide119,Hide120,Hide121,Hide122,Hide123,Hide124,Hide125,Hide126,Hide127,Hide128,Hide129,Hide130,Hide131,Hide132,Hide133,Hide134,Hide135,Hide136,Hide137,Hide138,Hide139,Hide140,Hide141,Hide142,Hide143,Hide144,Hide145,Hide146,Hide147,Hide148,Hide149,Hide150,Hide151,Hide152,Hide153,Hide154,Hide155,Hide156,Hide157,Hide158,Hide159,Hide160,Hide161,Hide162,Hide163,Hide164,Hide165,Hide166,Hide167,Hide168,Hide169,Hide170,Hide171,Hide172,Hide173,Hide174,Hide175,Hide176,Hide177,Hide178,Hide179,Hide180,Hide181,Hide182,Hide183,Hide184,Hide185,MOVEMENT
2021.06.04,1.21256,1.22092,82192,1.2126,1.22135,1.21176,1.10102,1.10734,323668,1.10189,1.10859,1.09897,1.15293,1.15272,10481,1.15293,1.15339,1.15234,1.16052,1.15938,2601,1.16052,1.16079,1.15936,0,0,0,0.17534456,0.3144494,0.24761905,0.23934109,0.20932203,0.31497797,0.31497797,0.54271709,0.55828636,0.56792679,0.55345578,0.56799507,0.58592693,0.58335733,0.58570338,0.5977576,0.6110912,0.6110912,0.48848231,0.49216994,0.48159432,0.47911114,0.47635771,0.47319152,1.21809617,1.21855213,1.20943456,1.20422765,1.219398,1.219925,1.21975071,1.217431,1.21385367,1.203847,1.2037789,1.19784305,1.21813459,1.21859986,1.21790461,1.21627671,1.21340253,1.20940674,1.20418022,1.19203895,1.218318,1.21940036,1.21967762,1.21886076,1.21664865,1.21166473,1.20466836,1.20319883,1.21766467,1.21867274,1.21656972,1.21422348,1.21129765,1.20824473,1.20428087,1.19216647,1.17245147,0.00377278,0.0001905,0.0017281,0.00806398,0.00348579,0.00064397,0.00592213,0.00597004,0.00396064,0.00400537,0.00511905,0.00499556,0.00479517,-0.00461064,-0.00361543,0.00380854,48.89358622,50.91733949,51.7193985,52.0349879,51.94519862,48.20906401,48.27150864,99.56889827,99.55828503,99.79164964,99.64967681,99.72089249,99.4496707,99.88961199,99.17474339,99.21940203,0.00334317,0.00306933,0.00454739,0.00311384,0.00336371,-193.0287342,47.18181651,55.26105564,-215.8927483,-195.9167648,-65.34264,-89.91443516,-123.781152,-132.9501262,-15.11068308,1.21845,1.21255,1.219165,-0.00131052,-0.00100501,-0.00270229,55.33476549,18.44492183,42.80556988,35.31196498,24.86142906,1.20785177,1.20443507,1.21450956,1.21454578,-479059,-0.00632304,1.22553206,-0.00192885,-0.00208032,0.00611265,0.00675143,1.22498118,84.416,0.7655,121.993,1.58288,1.46784,1.09581,0.85938,133.732,1.27376,155.546,1.41035,78.762,0.7143,0.90326,1.21035,110.273,0.92584,1.69678,0.86468,0.64508,6.13099,1.32627,1.97341,1.86966,73.042,89.002,27.444,1
2021.06.07,1.21621,1.21256,78305,1.21652,1.21849,1.21033,1.09395,1.10102,269863,1.09402,1.10249,1.09043,1.15404,1.15293,5498,1.15403,1.15416,1.15268,1.16056,1.16052,1528,1.16057,1.1606,1.16007,1,0.53114754,0.21204188,0.13075061,0.26634877,0.37853433,0.3041261,0.29469901,0.26011102,0.35343035,0.54228972,0.55120275,0.56620903,0.57542019,0.56100616,0.57506567,0.59231062,0.58973632,0.59201128,0.60370641,0.61665489,0.49504225,0.48458715,0.48213263,0.47941113,0.47628187,0.48250183,1.21757078,1.21818265,1.20971242,1.20447106,1.218654,1.219765,1.21983143,1.217435,1.21408833,1.2045916,1.2038651,1.19800945,1.21749306,1.21816534,1.21767867,1.21627035,1.21358366,1.20967354,1.20441843,1.19227946,1.21725533,1.21872491,1.21920552,1.21874448,1.21680067,1.21214955,1.20491452,1.20338159,1.21748284,1.21818019,1.21653374,1.21436538,1.21154327,1.20851024,1.20451945,1.1924069,1.17267026,0.00335343,0.00014401,0.00146087,0.00751984,0.00308276,0.00051289,0.0051553,0.00510376,0.00357841,0.00368331,0.0048719,0.00484009,0.00469213,-0.00445742,-0.00321599,0.00335837,52.35952498,53.38994082,53.65433219,53.63124328,53.78151743,51.98287641,52.26865118,99.57426253,99.59638135,99.63693752,99.43967465,99.53853972,99.69506447,100.092998,99.86861662,99.92853564,0.00358983,0.00321372,0.0045573,0.00337784,0.00356425,-100.9644107,64.6986654,77.15331522,-101.2367183,-151.9278097,-5.6771125,-39.75484615,-47.82299909,-55.90977,-33.85185385,1.218275,1.21255,1.21845,-0.00151353,-0.00135106,-0.00267122,41.43449911,13.8114997,36.23437117,31.06110956,23.21237999,1.20785788,1.20539408,1.21580445,1.21584607,-400754,-0.00752975,1.22498118,-0.04963833,-0.00208082,0.00507224,0.00655357,1.22410211,84.65,0.77274,121.657,1.57121,1.4679,1.09338,0.85881,133.169,1.27214,155.035,1.4154,78.801,0.71962,0.8991,1.20726,109.519,0.93301,1.68596,0.86866,0.64636,6.11153,1.32337,1.96188,1.87224,73.128,88.57,27.746,1
2021.06.08,1.21886,1.21621,58862,1.21888,1.22011,1.21441,1.09796,1.09395,258011,1.0976,1.09988,1.08786,1.15516,1.15404,8488,1.15515,1.1555,1.15398,1.16047,1.16056,905,1.16047,1.16083,1.16035,0,1,0.53114754,0.21204188,0.13075061,0.26634877,0.37853433,0.3041261,0.29469901,0.26011102,0.54515561,0.54228972,0.55120275,0.56620903,0.57542019,0.56100616,0.57506567,0.59231062,0.58973632,0.59201128,0.60370641,0.48458715,0.48213263,0.47941113,0.47628187,0.48250183,0.48397542,1.21800718,1.21830944,1.21007193,1.20475639,1.21795,1.21951,1.21959714,1.2177405,1.21443933,1.2054414,1.2039795,1.1981932,1.21794871,1.21829164,1.21783618,1.21651699,1.21392407,1.21003379,1.2047044,1.19254394,1.217324,1.21856036,1.219076,1.21888019,1.21710852,1.2127091,1.20521145,1.20358906,1.21765498,1.21831615,1.21676637,1.21468642,1.21190911,1.20885523,1.20480626,1.19267143,1.17290121,0.00317493,0.00013307,0.00136196,0.0072896,0.00291303,0.00047406,0.00523256,0.00519993,0.00340766,0.00353032,0.00457044,0.00465372,0.00457655,-0.00439586,-0.00304723,0.00317879,54.74684465,55.11788121,55.01771162,54.76197029,54.85849711,54.57106994,54.54586514,99.51827297,99.50690657,99.47332806,99.45294778,99.46316073,99.71203717,99.73161831,99.7912249,99.69246876,0.0033998,0.003174,0.00419545,0.00331302,0.0033724,-21.40634723,77.40682465,92.15041688,-19.84126984,-53.63368902,-18.44342667,-6.40366813,-9.12896109,-7.79594489,6.74649077,1.217845,1.21255,1.218275,-0.00139165,-0.00142029,-0.00167052,32.94565447,10.98188482,35.68483738,27.94211532,21.78320414,1.20839362,1.20550708,1.21743077,1.21747548,-341892,-0.0035955,1.22410211,-0.06577064,-0.00245371,0.00353179,0.00615714,1.22327578,84.686,0.77536,121.617,1.57132,1.47232,1.09403,0.85905,133.161,1.27214,154.87,1.41797,78.935,0.72217,0.89742,1.20779,109.235,0.93633,1.68472,0.87232,0.64792,6.09939,1.32151,1.96003,1.87376,72.81,88.472,27.863,0
2021.06.09,1.21717,1.21886,70060,1.21721,1.21935,1.21636,1.10318,1.09796,256572,1.10339,1.10623,1.09407,1.15557,1.15516,18734,1.15557,1.15594,1.15448,1.16025,1.16047,2788,1.16028,1.16047,1.15991,1,1,1,0.73616236,0.3986014,0.2703252,0.36832845,0.45329949,0.37301587,0.36256598,0.53543118,0.55747258,0.55462089,0.56306457,0.57730068,0.58592608,0.57160318,0.58500247,0.60130293,0.59872435,0.60090098,0.48649032,0.48381455,0.48073816,0.48696221,0.48843657,0.49732581,1.21774146,1.21810954,1.21035186,1.205003,1.217144,1.218751,1.21958143,1.217868,1.21471633,1.2063518,1.2040238,1.19832815,1.21768914,1.2180877,1.21774735,1.21657918,1.21413348,1.21031364,1.20495125,1.19278898,1.217064,1.21813491,1.21875238,1.21882586,1.21728469,1.21316904,1.20547265,1.20377788,1.21759436,1.21808692,1.21680673,1.21486382,1.21217215,1.20913239,1.20505354,1.19291642,1.17312255,0.00286567,0.00010386,0.00117576,0.00687017,0.00261752,0.00038801,0.00472042,0.00469474,0.00312977,0.00328745,0.00426587,0.00441169,0.00442592,-0.00427028,-0.0027648,0.00286706,52.93435242,53.77949021,53.96314399,53.89492011,53.93619987,52.6230122,52.63230689,99.84905784,99.83923489,99.43974165,99.85469531,99.6465318,99.66999672,99.98192855,99.38028675,99.93678057,0.00278019,0.00269991,0.00332711,0.00276931,0.00270594,-69.55088587,65.93219872,81.12333311,-66.95736434,-50.90430238,-4.49551667,-25.48336264,-28.86472,-23.27548889,-29.26352308,1.217845,1.21255,1.217845,-0.00139881,-0.00145809,-0.00125508,44.37602627,14.79200876,51.09903096,25.23898699,20.2661504,1.20862589,1.20572538,1.21884436,1.21890217,-411952,-0.00153186,1.22327578,-0.07451612,-0.00192112,0.00303582,0.00606214,1.22249904,84.727,0.77365,122.052,1.57214,1.4736,1.0915,0.85928,133.25,1.26876,154.955,1.41547,78.781,0.71923,0.89664,1.21055,109.482,0.93693,1.69058,0.8712,0.64469,6.10788,1.32307,1.96578,1.87176,72.746,88.568,27.582,1
2021.06.10,1.21769,1.21717,65101,1.2177,1.22172,1.21704,1.11621,1.10318,297112,1.11696,1.11699,1.09908,1.1542,1.15557,23860,1.15419,1.1566,1.15355,1.16012,1.16025,843,1.16011,1.1605,1.16001,0,0.45930233,0.45930233,0.58849558,0.48599269,0.31171875,0.22735043,0.31653226,0.39706536,0.33408156,0.5093469,0.51807089,0.54025025,0.53757162,0.54607398,0.5604315,0.56934158,0.55580866,0.56932975,0.58608491,0.58367126,0.47904446,0.47597043,0.48207085,0.48351569,0.49222512,0.49222512,1.21772764,1.21803508,1.21064002,1.20525442,1.216498,1.218619,1.21922714,1.218408,1.21489433,1.207247,1.204097,1.1984489,1.21768942,1.21801539,1.21773971,1.21668497,1.21436293,1.21060291,1.2052035,1.19303675,1.217246,1.217942,1.21850019,1.2188089,1.21747654,1.21361368,1.20574327,1.20397054,1.21760631,1.21800754,1.21689506,1.21506569,1.21244804,1.20941765,1.20530626,1.19316416,1.17334539,0.00262981,0.00008577,0.00104227,0.00653883,0.00239343,0.00033098,0.00444666,0.00443416,0.00291023,0.00308965,0.00396462,0.00416734,0.00423385,-0.00416251,-0.00254716,0.00263164,53.4424962,54.14016519,54.24424541,54.12611095,54.17064683,53.17687359,53.15163116,99.87041426,99.87287267,100.0229238,99.96714417,99.99507971,99.7354454,99.5943238,99.89171541,99.69298784,0.00278249,0.00271623,0.00321713,0.00279933,0.00270162,-46.94589878,67.16602221,83.39453104,-43.71909001,-12.04311942,-20.3440625,-15.23792637,-11.89572818,-12.41259067,-1.40217538,1.217845,1.2129,1.217845,-0.00133299,-0.0012845,-0.00064637,46.79802956,15.59934319,58.96043445,25.39429244,19.12350627,1.21065214,1.20700861,1.21906634,1.2191388,-346851,-0.00082445,1.22249904,-0.06945794,-0.00134222,0.00276035,0.00586857,1.22176889,84.703,0.77273,122.347,1.57467,1.4747,1.09032,0.86228,133.493,1.26326,154.655,1.41123,78.664,0.71768,0.8953,1.21075,109.595,0.93572,1.69562,0.86906,0.64251,6.10181,1.32253,1.96488,1.86666,72.04,87.736,27.749,0
2021.06.11,1.21746,1.21769,97302,1.21746,1.21942,1.21425,1.10787,1.11621,198031,1.10791,1.1179,1.10725,1.15771,1.1542,30277,1.1577,1.15779,1.15394,1.15988,1.16012,913,1.15987,1.1602,1.15969,0,0,0.23189824,0.23189824,0.33699324,0.30067822,0.22340426,0.17647059,0.25220884,0.32413793,0.53128471,0.48057602,0.48929865,0.51158645,0.50918389,0.51773995,0.53222598,0.54154202,0.52928416,0.54294872,0.56036427,0.46756058,0.47344601,0.47483953,0.48323649,0.48323649,0.48064996,1.21763843,1.21793052,1.21090747,1.20549612,1.217478,1.218438,1.21920214,1.21889,1.215087,1.2080454,1.204108,1.1985808,1.21761295,1.21791441,1.21770241,1.21675878,1.21456274,1.21087182,1.2054462,1.19327976,1.21756667,1.21773127,1.21826457,1.21871862,1.21764206,1.21401419,1.20600788,1.2041597,1.21758803,1.21789803,1.21695155,1.21523671,1.21269864,1.20968572,1.20554934,1.19340711,1.17356597,0.0023959,0.00006813,0.00091164,0.00620043,0.00217161,0.00027547,0.00412528,0.00412409,0.00269152,0.00289071,0.00366153,0.0039202,0.00403568,-0.00404574,-0.00233165,0.00239885,53.17045127,53.94417842,54.09207009,54.00220815,54.03096594,52.88239486,52.84602048,99.79752937,99.88349961,99.918061,100.086548,100.0020546,100.4041037,99.97125988,99.85155052,99.39098064,0.00277692,0.00272711,0.0031059,0.00281719,0.00269575,-52.60433517,63.67614809,81.84471816,-37.48395379,-55.39466628,-60.48941,-25.81176132,-19.42501745,-19.87123067,-29.86422923,1.217275,1.215825,1.217845,-0.00126268,-0.00130848,-0.00058725,43.88341544,14.62780515,61.03339994,23.04714903,20.22236718,1.21280867,1.20886932,1.21956888,1.21963825,-444153,-0.00355667,1.22176889,-0.07019153,-0.00083023,0.00256226,0.00617286,1.22172,84.697,0.77495,122.178,1.56837,1.47112,1.08896,0.85839,133.07,1.26766,154.939,1.41755,78.618,0.71909,0.89426,1.20916,109.313,0.93748,1.69042,0.86987,0.64282,6.10549,1.32282,1.96805,1.87306,72.069,87.677,27.984,0
2021.06.14,1.21031,1.21746,83685,1.21055,1.21923,1.20919,1.1169,1.10787,204612,1.11638,1.11752,1.10731,1.1593,1.15771,15215,1.15934,1.15965,1.1577,1.15965,1.15988,1357,1.15963,1.16007,1.15947,0,0,0,0.23189824,0.23189824,0.33699324,0.30067822,0.22340426,0.17647059,0.25220884,0.5337218,0.53128471,0.48057602,0.48929865,0.51158645,0.50918389,0.51773995,0.53222598,0.54154202,0.52928416,0.54294872,0.47344601,0.47483953,0.48323649,0.48323649,0.48064996,0.48742092,1.21527562,1.21658861,1.21089345,1.20559619,1.216298,1.217476,1.21840929,1.2187105,1.21534267,1.2087446,1.2040487,1.1987052,1.21517863,1.21653179,1.21671676,1.21614461,1.21428837,1.21084979,1.20554251,1.19344922,1.21517733,1.21625345,1.21707895,1.21790148,1.21733387,1.214103,1.20613069,1.20427641,1.21667827,1.21638042,1.2162874,1.21488481,1.21257921,1.20970653,1.20564455,1.19357614,1.17374969,0.00163411,-0.0000221,0.00042607,0.00512242,0.00144112,0.00002974,0.00192709,0.00186637,0.00203007,0.00232467,0.00327535,0.00362281,0.0037982,-0.00368998,-0.00164414,0.00161876,45.46235311,48.23087935,49.58734397,50.29934168,50.16849579,44.6116872,44.85012561,99.01258201,99.03221584,99.68603596,99.25549554,99.47118988,99.51488641,99.09121425,99.21143016,99.29296161,0.00371309,0.00359103,0.00378263,0.00379343,0.00365963,-198.348202,11.40191556,38.56115937,-193.0680359,-161.5778735,-60.113725,-101.1393,-119.1217936,-130.10228,-92.50411154,1.215885,1.215825,1.217275,-0.0016566,-0.00129347,-0.00219748,31.80906538,10.60302179,44.91645426,21.57527777,21.1747133,1.2118843,1.20948809,1.21997816,1.2199666,-527838,-0.00758,1.22172,-0.07207942,-0.00139407,0.00122997,0.00604,1.2207176,84.431,0.77031,121.92,1.57005,1.47116,1.08639,0.85819,132.701,1.26535,154.585,1.41038,78.109,0.71291,0.8981,1.21558,109.619,0.93626,1.69596,0.8661,0.63996,6.13845,1.32407,1.97651,1.86388,71.597,87.222,27.921,1
2021.06.15,1.21186,1.21031,70903,1.2119,1.21296,1.20934,1.10179,1.1169,207698,1.10185,1.11749,1.10162,1.15981,1.1593,6579,1.1598,1.16002,1.15894,1.15972,1.15965,1177,1.15971,1.15977,1.15944,1,1,0.25037037,0.17714885,0.34089001,0.34089001,0.41980783,0.37967914,0.29053708,0.23374486,0.55241388,0.54329083,0.54086074,0.49019393,0.49859914,0.52009067,0.51769049,0.52595504,0.53995892,0.54889859,0.53666914,0.47796813,0.48636918,0.48636918,0.48381399,0.49058742,0.49869946,1.21415041,1.21573613,1.21093292,1.20572102,1.214898,1.216424,1.21748786,1.2185495,1.21553067,1.2093578,1.2040317,1.19883905,1.21407242,1.21568238,1.21606919,1.21573655,1.2141317,1.2108894,1.20566761,1.19363241,1.213698,1.21523236,1.21620571,1.21724905,1.21710918,1.21422517,1.20628537,1.2044073,1.21607599,1.21547634,1.21584466,1.21466875,1.21254325,1.20977832,1.20576886,1.19375898,1.17394024,0.00112634,-0.00007221,0.00012242,0.00436466,0.00095734,-0.00011382,0.00088236,0.00084084,0.00157744,0.00192216,0.00285268,0.00328182,0.00353437,-0.00341536,-0.00118772,0.00111277,47.23891162,49.45252127,50.51788908,51.05202138,50.87992455,46.56281392,46.55161702,99.23517851,99.23764136,98.98805249,99.03693391,99.01245064,99.42569286,98.94673242,99.13938382,99.39717039,0.00361771,0.00354088,0.00358796,0.00373602,0.00357902,-135.6777368,19.41139909,48.27696745,-119.2591561,-161.0585436,-43.4280875,-60.82074923,-72.78515236,-72.44710978,-39.65113923,1.215455,1.215825,1.215885,-0.00173991,-0.00165723,-0.0023512,22.11253702,7.37084567,30.72702332,20.29965601,19.50060018,1.21125272,1.20886852,1.22117208,1.22115898,-456935,-0.00673429,1.2207176,-0.09569311,-0.00188135,0.00004541,0.00579,1.21979539,84.855,0.77082,122.245,1.5708,1.47107,1.08954,0.85852,133.361,1.26897,155.258,1.41066,78.607,0.71392,0.8992,1.21406,110.068,0.93599,1.69558,0.8672,0.64211,6.13299,1.3258,1.97387,1.86976,71.983,87.117,27.849,1
2021.06.16,1.21252,1.21186,78503,1.21256,1.21465,1.21006,1.10479,1.10179,170460,1.10514,1.10563,1.09886,1.15893,1.15981,10204,1.15893,1.16,1.15879,1.15994,1.15972,671,1.15995,1.15996,1.15952,0,0.1361805,0.1361805,0.09673726,0.0834156,0.17940787,0.17940787,0.2342268,0.2211838,0.18764453,0.49496626,0.48784211,0.48071344,0.47880993,0.43867046,0.44696677,0.46836148,0.46641412,0.4746657,0.48871182,0.49819028,0.46835924,0.46835924,0.46581286,0.47208836,0.47959548,0.48086707,1.21362027,1.21515865,1.21099673,1.20585645,1.213968,1.215556,1.21702429,1.2180685,1.21591433,1.2098612,1.2039978,1.19897915,1.21355495,1.2151074,1.21559596,1.21543022,1.21402772,1.21095335,1.2058033,1.19382035,1.21290533,1.21452255,1.21554333,1.21667481,1.21691495,1.21434918,1.20645346,1.20454343,1.21563149,1.21488507,1.21551219,1.21451527,1.21254209,1.2098697,1.20590388,1.19394659,1.17413314,0.00076833,-0.00009972,-0.00007517,0.00379499,0.00061893,-0.00019888,0.00039156,0.0003629,0.0012402,0.00161039,0.00241456,0.00292063,0.00324215,-0.00318354,-0.0008583,0.00075631,48.01153102,49.98156535,50.91972233,51.37638402,51.23291153,47.41228493,47.40592973,99.31199423,99.31283017,99.35137169,99.48287911,99.41695744,99.61796627,99.46760076,99.28922371,99.48149121,0.00335093,0.00332077,0.00332106,0.00347786,0.00332208,-97.03884456,21.73219346,52.69835593,-83.52549321,-103.617042,-41.34491333,-53.66672121,-56.208148,-53.60882644,-40.39885154,1.21053,1.212955,1.215455,-0.00165825,-0.00171825,-0.00196277,14.70937129,4.90312376,19.792498,18.29186571,21.21808816,1.21051799,1.20822366,1.22220337,1.22218796,-378432,-0.00551225,1.21979539,-0.13117233,-0.00321913,-0.00237441,0.00650929,1.21894696,84.568,0.76852,122.534,1.57711,1.47689,1.089,0.86094,133.412,1.26373,154.98,1.40806,78.336,0.7116,0.89817,1.21815,110.037,0.93612,1.70138,0.86686,0.63874,6.13019,1.32636,1.9767,1.86746,71.824,87.122,27.654,0
2021.06.17,1.19935,1.21252,102820,1.19935,1.21341,1.19934,1.10152,1.10479,175751,1.10185,1.10965,1.1014,1.16152,1.15893,19167,1.16152,1.1618,1.15868,1.15984,1.15994,2073,1.15983,1.16008,1.15956,0,0,0.07461369,0.07461369,0.06098881,0.05540984,0.12351688,0.12351688,0.16468542,0.15812918,0.41872075,0.44459903,0.43884257,0.43306553,0.43152006,0.39864564,0.40673347,0.42772411,0.42609943,0.43421819,0.44808832,0.45235871,0.44982571,0.45567514,0.46266547,0.46384876,0.47147474,1.20886352,1.21228435,1.21054,1.20572761,1.2103,1.213399,1.21560143,1.2171665,1.21588233,1.2101178,1.2038837,1.19906945,1.20881997,1.21224242,1.21342984,1.21389877,1.21308077,1.21049831,1.20567552,1.19387537,1.20803267,1.211576,1.21318676,1.2148921,1.21584628,1.21393697,1.20636142,1.20454712,1.2135963,1.21177806,1.21389597,1.21343203,1.21188248,1.20951905,1.20577281,1.19400063,1.17425922,-0.00057471,-0.00026265,-0.00093579,0.00185059,-0.00066888,-0.00063909,-0.00359416,-0.00360308,0.00010895,0.00064109,0.00192671,0.00246349,0.0028708,-0.00252774,0.00031809,-0.00058218,36.56402415,40.97380376,43.56587373,45.19417591,44.58291701,35.33982239,35.25838977,98.91056937,98.90730661,99.3498997,98.97504456,99.16321087,98.49386954,98.36623553,98.23329948,98.11597048,0.00557662,0.00545537,0.00547796,0.0057519,0.00558973,-241.4737321,-91.22706064,-28.05423402,-228.9217364,-213.680561,-197.3287167,-256.7675275,-304.4032836,-322.6948578,-154.4672769,1.20541,1.207835,1.21053,-0.00250889,-0.00177501,-0.0043213,10.28368794,3.42789598,13.49136021,18.69825587,24.03094484,1.20604264,1.20456635,1.22274445,1.22269821,-481252,-0.01391478,1.21894696,-0.17477057,-0.00542406,-0.00641426,0.00681286,1.21698626,84.211,0.76059,121.786,1.57536,1.47224,1.0895,0.85716,132.75,1.27016,154.77,1.39834,78.024,0.70494,0.9085,1.22741,110.705,0.93377,1.7007,0.86499,0.6401,6.19769,1.33587,1.98318,1.86746,71.987,87.307,27.003,0
2021.06.18,1.19052,1.19935,138669,1.19054,1.20057,1.1891,1.10232,1.10152,157327,1.10183,1.10318,1.09806,1.16057,1.16152,20784,1.16056,1.16238,1.15971,1.16032,1.15984,1388,1.16033,1.16077,1.1598,0,0,0,0.06236162,0.06236162,0.05254975,0.04835479,0.10878885,0.10878885,0.14586543,0.33421604,0.40019881,0.42577084,0.42048872,0.41518189,0.41376121,0.38344189,0.39142205,0.41218258,0.41067361,0.41871289,0.44321522,0.4488929,0.45567514,0.4568229,0.46421777,0.46366794,1.20275568,1.20833084,1.20975568,1.20542686,1.204912,1.211195,1.21350071,1.21556,1.21535233,1.2101044,1.2036697,1.1991349,1.20271998,1.20829289,1.21037519,1.21167222,1.21162524,1.20971485,1.20537541,1.19384198,1.20143933,1.20741618,1.20984257,1.21235433,1.21421,1.21316843,1.20609679,1.20446205,1.21071177,1.20752645,1.21155838,1.21179546,1.21081436,1.20888575,1.20546775,1.19396582,1.17434052,-0.0023232,-0.00047185,-0.00205117,-0.00070787,-0.00234451,-0.00120687,-0.00848435,-0.00848623,-0.00137322,-0.000633,0.00129482,0.00193011,0.00239565,-0.00164493,0.00185573,-0.00232861,31.21718364,36.35034592,39.57428799,41.71282446,40.91032615,29.85159461,29.77802643,97.88770031,97.86440009,98.52932728,98.24593293,98.38810616,97.78719629,97.58920594,98.18235799,97.48855643,0.00925204,0.0087851,0.00879261,0.00956333,0.00927916,-244.3775297,-165.6072887,-80.78846921,-237.1146281,-255.2289593,-354.4148525,-491.0558819,-578.1993049,-638.709414,-339.6323815,1.203185,1.20561,1.20541,-0.00362343,-0.00266469,-0.00668239,6.14404079,2.0480136,7.6824992,20.61493022,27.27654559,1.19976727,1.19832255,1.22255022,1.22251399,-619921,-0.02090981,1.21698626,-0.22730889,-0.0073636,-0.01108282,0.007025,1.21363991,83.21,0.75479,120.027,1.57638,1.47096,1.09268,0.85479,131.164,1.27673,153.353,1.3922,77.125,0.70011,0.9175,1.2349,110.218,0.93217,1.69868,0.86455,0.642,6.24279,1.34053,1.98593,1.86516,72.466,86.846,25.944,0
2021.06.21,1.18558,1.19052,143896,1.18587,1.19243,1.18465,1.10568,1.10232,178172,1.10592,1.11155,1.10025,1.15873,1.16057,22515,1.15874,1.16062,1.1583,1.16063,1.16032,2018,1.16064,1.16065,1.16014,0,0,0,0,0.06236162,0.06236162,0.05254975,0.04835479,0.10878885,0.10878885,0.32910829,0.33421604,0.40019881,0.42577084,0.42048872,0.41518189,0.41376121,0.38344189,0.39142205,0.41218258,0.41067361,0.4488929,0.45567514,0.4568229,0.46421777,0.46366794,0.46067063,1.19712712,1.20424705,1.20881899,1.2050396,1.199966,1.208132,1.21087214,1.2139485,1.214334,1.2100322,1.2033955,1.1991617,1.19700665,1.20416327,1.20706917,1.20918724,1.2099449,1.20876839,1.20498342,1.19375977,1.19499533,1.20275891,1.20611981,1.2094991,1.2122892,1.21220669,1.20573858,1.20432718,1.20757029,1.20313716,1.20896054,1.20992293,1.20955264,1.20810889,1.20507,1.19388196,1.17439672,-0.00403915,-0.00066453,-0.00312048,-0.00328928,-0.00398478,-0.00173874,-0.01270346,-0.01277588,-0.00287452,-0.00194234,0.00049002,0.00128481,0.00185495,-0.00069475,0.00339623,-0.00406443,28.70138667,34.08533244,37.56835586,39.93256969,39.13802228,27.29747533,27.35114763,97.26957977,97.29177606,97.73135209,97.54942729,97.64060267,97.95672183,96.98947954,97.48152046,97.12682747,0.01210969,0.01144088,0.01147084,0.01263977,0.01206112,-204.4568176,-204.670521,-108.2647468,-181.2408981,-197.7754327,-420.6559733,-555.2171815,-664.4594022,-714.1078827,-391.1757415,1.203185,1.20561,1.203185,-0.00455445,-0.00373537,-0.00804359,2.59248471,0.86416157,3.328762,23.19077648,30.08939958,1.19350907,1.19233982,1.22209315,1.22208082,-763817,-0.02191127,1.21363991,-0.29857241,-0.0081989,-0.01520515,0.00724643,1.20958133,82.453,0.74819,119.421,1.58271,1.47735,1.09311,0.85875,130.654,1.27264,152.191,1.38108,76.432,0.69315,0.92113,1.24699,110.215,0.93239,1.70642,0.86382,0.63856,6.2676,1.34263,1.98638,1.84897,72.274,85.927,25.855,1
